systematic_id	colour
SPBC119.07	2
SPBC119.08	2
SPBC119.09c	7
SPBC119.10	2
SPBC119.11c	2
SPBC119.12	7
SPBC119.13c	2
SPBC119.18	7
SPBC119.14	2
SPBC119.15	7
SPBC119.16c	10
SPBC119.17	7
SPBC577.02	7
SPBC577.03c	10
SPBC577.04	7
SPBC577.05c	2
SPBC577.06c	2
SPBC577.07	7
SPBC577.08c	2
SPBC577.09	2
SPBC577.10	2
SPBC577.11	10
SPBC577.12	7
SPBC577.13	7
SPBC577.14c	2
SPBC577.15c	2
SPBC530.01	7
SPBC530.02	7
SPBC530.16	7
SPBC530.03c	2
SPBC530.04	2
SPBC530.05	2
SPBC530.06c	7
SPBC530.07c	10
SPBC530.08	7
SPBC530.09c	7
SPBC530.10c	2
SPBC530.11c	7
SPBC530.12c	2
SPBC530.13	2
SPBC530.14c	2
SPBC530.15c	7
SPBC36.01c	7
SPBC36.02c	7
SPBC36.03c	2
SPBC36.04	2
SPBC36.05c	2
SPBC36.06c	2
SPBC36.07	2
SPBC36.08c	7
SPBC36.09	2
SPBC36.10	7
SPBC36.11	12
SPBC36.12c	2
SPBC713.02c	2
SPBC713.03	7
SPBC713.04c	7
SPBC713.05	2
SPBC713.06	7
SPBC713.07c	7
SPBC713.08	2
SPBC713.09	12
SPBC713.10	7
SPBC713.11c	10
SPBC713.14c	6
SPBC713.12	7
SPBC216.01c	7
SPBC216.02	2
SPBC216.03	10
SPBC216.04c	2
SPBC216.05	2
SPBC216.06c	2
SPBC216.07c	2
SPBC646.02	2
SPBC646.03	7
SPBC646.04	2
SPBC646.05c	2
SPBC646.06c	2
SPBC646.07c	7
SPBC646.08c	2
SPBC646.09c	2
SPBC646.10c	7
SPBC646.11	2
SPBC646.12c	2
SPBC646.13	2
SPBC646.14c	2
SPBC646.15c	7
SPBC646.16	2
SPBC646.17c	2
SPBP35G2.16c	10
SPBP35G2.17	6
SPBP35G2.02	2
SPBP35G2.03c	2
SPBP35G2.04c	12
SPBP35G2.05c	2
SPBP35G2.06c	2
SPBP35G2.07	2
SPBP35G2.08c	2
SPBP35G2.09	2
SPBP35G2.10	2
SPBP35G2.11c	2
SPBP35G2.12	7
SPBP35G2.13c	2
SPBP35G2.14	2
SPBC146.01	2
SPBC146.02	12
SPBC146.03c	2
SPBC146.04	7
SPBC146.05c	2
SPBC146.06c	2
SPBC146.07	2
SPBC146.08c	7
SPBC146.09c	2
SPBC146.10	10
SPBC146.11c	12
SPBC146.12	2
SPBC146.13c	2
SPBC146.14c	7
SPBC337.02c	10
SPBC337.03	2
SPBC337.04	7
SPBC337.05c	2
SPBC337.06c	2
SPBC337.07c	10
SPBC337.08c	2
SPBC337.09	7
SPBC337.10c	7
SPBC337.11	10
SPBC337.12	2
SPBC337.13c	2
SPBC337.14	2
SPBC337.15c	2
SPBC337.16	2
SPBC1734.01c	7
SPBC1734.02c	2
SPBC1734.03	7
SPBC1734.04	2
SPBC1734.05c	7
SPBC1734.06	2
SPBC1734.07c	7
SPBC1734.08	2
SPBC1734.09	7
SPBC1734.10c	7
SPBC1734.11	2
SPBC1734.12c	7
SPBC1734.13	7
SPBC1734.14c	2
SPBC1734.15	2
SPBC1734.16c	2
SPBC1709.01	2
SPBC1709.02c	2
SPBC1709.03	10
SPBC1709.04c	2
SPBC1709.05	2
SPBC1709.06	2
SPBC1709.07	7
SPBC1709.20	2
SPBC1709.08	2
SPBC1709.09	2
SPBC1709.10c	2
SPBC1709.11c	2
SPBC1709.12	7
SPBC1709.13c	2
SPBC1709.14	2
SPBC1709.15c	7
SPBC1709.16c	10
SPBC1709.17	7
SPBC1709.18	2
SPBC1709.19c	7
SPBC409.03	2
SPBC409.04c	2
SPBC409.05	2
SPBC409.06	2
SPBC409.07c	2
SPBC409.08	7
SPBC409.09c	2
SPBC409.10	2
SPBC409.11	12
SPBC409.12c	2
SPBC409.23	2
SPBC409.13	2
SPBC409.14c	7
SPBC409.15	7
SPBC409.16c	7
SPBC409.17c	10
SPBC409.18	7
SPBC409.19c	7
SPBC409.20c	2
SPBC409.21	7
SPBC1306.01c	7
SPBC1306.02	2
SPBC4.01	2
SPBC4.02c	7
SPBC4.03c	7
SPBC4.04c	2
SPBC4.05	2
SPBC4.06	7
SPBC4.07c	2
SPBC725.01	7
SPBC725.02	2
SPBC725.03	7
SPBC725.04	7
SPBC725.05c	7
SPBC725.06c	2
SPBC725.07	7
SPBC725.08	2
SPBC725.09c	2
SPBC725.10	10
SPBC725.11c	2
SPBC725.12	2
SPBC725.13c	2
SPBC725.14	2
SPBC725.15	2
SPBC725.16	2
SPBC725.17c	2
SPBC651.01c	7
SPBC651.02	7
SPBC651.03c	2
SPBC651.04	12
SPBC651.05c	2
SPBC651.06	12
SPBC651.07	12
SPBC651.08c	7
SPBC651.09c	2
SPBC651.10	2
SPBC651.11c	7
SPBC651.12c	12
SPBC31A8.01c	2
SPBC31A8.02	13
SPBC3D6.02	10
SPBC3D6.03c	2
SPBC3D6.15	7
SPBC3D6.04c	2
SPBC3D6.05	2
SPBC3D6.06c	7
SPBC3D6.07	7
SPBC3D6.08c	2
SPBC3D6.09	2
SPBC3D6.10	2
SPBC3D6.11c	2
SPBC3D6.12	7
SPBC3D6.13c	2
SPBC3D6.16	6
SPBC30B4.09	12
SPBC30B4.01c	2
SPBC30B4.02c	7
SPBC30B4.03c	7
SPBC30B4.04c	2
SPBC30B4.05	2
SPBC30B4.06c	7
SPBC30B4.07c	2
SPBC30B4.08	2
SPBC27B12.01c	2
SPBC27B12.02	2
SPBC27B12.03c	2
SPBC27B12.04c	2
SPBC27B12.05	7
SPBC27B12.06	7
SPBC27B12.07	7
SPBC27B12.08	2
SPBC27B12.09c	7
SPBC27B12.10c	7
SPBC27B12.11c	2
SPBC27B12.14	7
SPBC27B12.12c	7
SPBC27B12.13	7
SPBC8D2.01	7
SPBC8D2.02c	7
SPBC8D2.03c	2
SPBC8D2.04	2
SPBC8D2.05c	2
SPBC8D2.06	7
SPBC8D2.07c	7
SPBC8D2.09c	2
SPBC8D2.10c	2
SPBC8D2.23	7
SPBC8D2.11	12
SPBC8D2.12c	7
SPBC8D2.13	7
SPBC8D2.14c	7
SPBC8D2.15	7
SPBC8D2.16c	7
SPBC8D2.17	2
SPBC8D2.18c	7
SPBC8D2.19	2
SPBC8D2.20c	2
SPBC17A3.01c	7
SPBC17A3.02	10
SPBC17A3.03c	7
SPBC17A3.04c	7
SPBC17A3.05c	7
SPBC17A3.06	7
SPBC17A3.07.1	2
SPBC17A3.08	7
SPBC17A3.09c	7
SPBC17A3.10	7
SPBC691.01	7
SPBC691.02c	2
SPBC691.03c	2
SPBC691.04	2
SPBC691.05c	7
SPBP22H7.02c	7
SPBP22H7.03	2
SPBP22H7.04	10
SPBP22H7.05c	7
SPBP22H7.06	7
SPBP22H7.07	2
SPBP22H7.08	7
SPBP22H7.09c	2
SPBC32H8.01c	7
SPBC32H8.02c	2
SPBC32H8.15	6
SPBC32H8.03	7
SPBC32H8.04c	2
SPBC32H8.05	10
SPBC32H8.06	10
SPBC32H8.07	2
SPBC32H8.08c	7
SPBC32H8.09	2
SPBC32H8.10	2
SPBC32H8.11	2
SPBC32H8.12c	2
SPBC32H8.13c	2
SPBC11B10.01	7
SPBC11B10.02c	2
SPBC11B10.03	7
SPBC11B10.04c	7
SPBC11B10.05c	2
SPBC11B10.06	2
SPBC11B10.07c	7
SPBC11B10.08	10
SPBC11B10.09	2
SPBC11B10.10c	2
SPBC1215.01	7
SPBC1215.02c	2
SPBC83.01	2
SPBC83.02c	7
SPBC83.03c	2
SPBC83.04	2
SPBC83.05	7
SPBC83.06c	7
SPBC83.07	2
SPBC83.08	2
SPBC83.09c	7
SPBC83.10	7
SPBC83.11	2
SPBC83.12	8
SPBC83.13	7
SPBC83.14c	2
SPBC83.15	7
SPBC83.16c	7
SPBC83.19c	8
SPBC83.17	7
SPBC83.18c	2
SPBC29B5.01	2
SPBC29B5.02c	2
SPBC29B5.03c	7
SPBC29B5.04c	7
SPBC27.01c	7
SPBC27.02c	2
SPBC27.03	12
SPBC27.04	2
SPBC27.05	6
SPBC27.06c	7
SPBC27.08c	2
SPBC28F2.02	7
SPBC28F2.03	2
SPBC28F2.04c	2
SPBC28F2.05c	7
SPBC28F2.06c	2
SPBC28F2.07	2
SPBC28F2.08c	7
SPBC28F2.09	7
SPBC28F2.10c	2
SPBC28F2.11	2
SPBC28F2.12	2
SPBC21B10.13c	2
SPBC21B10.12	2
SPBC21B10.11	7
SPBC21B10.10	7
SPBC21B10.14	7
SPBC21B10.09	7
SPBC21B10.08c	10
SPBC21B10.07	7
SPBC21B10.06c	7
SPBC21B10.05c	2
SPBC21B10.04c	2
SPBC21B10.15	12
SPBC21B10.03c	2
SPBC21B10.02	10
SPBC19C2.01	2
SPBC19C2.02	2
SPBC19C2.03	2
SPBC19C2.04c	2
SPBC19C2.05	2
SPBC19C2.06c	8
SPBC19C2.07	2
SPBC19C2.08	2
SPBC19C2.09	2
SPBC19C2.10	7
SPBC19C2.11c	7
SPBC19C2.12	7
SPBC19C2.13c	2
SPBC19C2.14	2
SPBC19C2.15c	7
SPBC2F12.15c	7
SPBC2F12.14c	2
SPBC2F12.13	2
SPBC2F12.12c	2
SPBC2F12.17	2
SPBC2F12.11c	2
SPBC2F12.10	7
SPBC2F12.09c	2
SPBC2F12.08c	2
SPBC2F12.07c	7
SPBC2F12.05c	2
SPBC2F12.04	2
SPBC2F12.03c	2
SPBC2F12.02c	7
SPBC1D7.05	2
SPBC1D7.04	2
SPBC1D7.03	7
SPBC1D7.02c	2
SPBC1D7.01	2
SPBC11G11.01	7
SPBC11G11.02c	7
SPBC11G11.03	7
SPBC11G11.04	7
SPBC11G11.05	7
SPBC11G11.06c	2
SPBC11G11.07	7
SPBC18H10.02	2
SPBC18H10.03	2
SPBC18H10.04c	2
SPBC18H10.05	10
SPBC18H10.06c	2
SPBC18H10.07	7
SPBC18H10.08c	2
SPBC18H10.09	10
SPBC18H10.10c	2
SPBC18H10.11c	2
SPBC18H10.12c	2
SPBC18H10.13	7
SPBC18H10.14	7
SPBC18H10.15	7
SPBC18H10.16	7
SPBC18H10.17c	7
SPBC18H10.18c	12
SPBC18H10.19	2
SPBC18H10.20c	2
SPBC9B6.02c	4
SPBC9B6.03	7
SPBC9B6.04c	2
SPBC9B6.05c	2
SPBC9B6.06	7
SPBC9B6.07	7
SPBC9B6.08	2
SPBC9B6.09c	2
SPBC9B6.10	2
SPBC9B6.11c	7
SPBC28E12.01c	2
SPBC28E12.02	10
SPBC28E12.03	2
SPBC28E12.04	2
SPBC28E12.05	7
SPBC28E12.06c	2
SPBC3H7.15	2
SPBC3H7.14	10
SPBC3H7.13	2
SPBC3H7.12	2
SPBC3H7.11	2
SPBC3H7.18	12
SPBC3H7.10	2
SPBC3H7.09	2
SPBC3H7.08c	10
SPBC3H7.07c	7
SPBC3H7.06c	2
SPBC3H7.05c	7
SPBC3H7.04	7
SPBC3H7.03c	7
SPBC3H7.02	7
SPBC3H7.01	2
SPBP16F5.02	2
SPBP16F5.03c	2
SPBP16F5.04	2
SPBP16F5.05c	7
SPBP16F5.06	7
SPBP16F5.07	2
SPBP16F5.08c	2
SPBC16E9.01c	2
SPBC16E9.02c	7
SPBC16E9.03c	7
SPBC16E9.19	7
SPBC16E9.05	2
SPBC16E9.06c	7
SPBC16E9.07	8
SPBC16E9.08	2
SPBC16E9.09c	7
SPBC16E9.10c	7
SPBC16E9.11c	7
SPBC16E9.12c	2
SPBC16E9.13	7
SPBC16E9.14c	2
SPBC16E9.15	7
SPBC16E9.16c	2
SPBC16E9.20	6
SPBC16E9.17c	2
SPBC16E9.18	2
SPBC1E8.02	7
SPBC1E8.03c	10
SPBC1E8.04	4
SPBC1E8.05	10
SPBC1A4.01	2
SPBC1A4.02c	2
SPBC1A4.03c	2
SPBC1A4.04	12
SPBC1A4.05	2
SPBC1A4.06c	2
SPBC1A4.07c	7
SPBC1A4.08c	2
SPBC1A4.11c	12
SPBC1A4.09	7
SPBC1A4.10c	2
SPBP23A10.02	7
SPBP23A10.03c	7
SPBP23A10.04	2
SPBP23A10.05	2
SPBP23A10.17	10
SPBP23A10.06	7
SPBP23A10.07	2
SPBP23A10.08	2
SPBP23A10.09	2
SPBP23A10.10	2
SPBP23A10.11c	7
SPBP23A10.12	7
SPBP23A10.13	2
SPBP23A10.14c	2
SPBP23A10.15c	7
SPBP23A10.16	2
SPBC29A3.21	8
SPBC29A3.01	7
SPBC29A3.02c	2
SPBC29A3.03c	7
SPBC29A3.04	7
SPBC29A3.05	2
SPBC29A3.06	7
SPBC29A3.07c	2
SPBC29A3.08	7
SPBC29A3.09c	7
SPBC29A3.10c	7
SPBC29A3.11c	7
SPBC29A3.12	7
SPBC29A3.13	2
SPBC29A3.14c	2
SPBC29A3.15c	7
SPBC29A3.16	2
SPBC29A3.17	2
SPBC29A3.18	7
SPBC18E5.01	10
SPBC18E5.02c	7
SPBC18E5.03c	2
SPBC18E5.04	2
SPBC18E5.05c	7
SPBC18E5.06	2
SPBC18E5.07	7
SPBC18E5.08	10
SPBC18E5.14c	12
SPBC18E5.09c	12
SPBC18E5.15	13
SPBC18E5.10	7
SPBC18E5.11c	2
SPBC18E5.12c	7
SPBC18E5.13	2
SPBC23G7.16	2
SPBC23G7.04c	2
SPBC23G7.05	2
SPBC23G7.06c	7
SPBC23G7.07c	7
SPBC23G7.08c	2
SPBC23G7.17c	2
SPBC23G7.09	2
SPBC23G7.10c	10
SPBC23G7.11	2
SPBC23G7.12c	2
SPBC23G7.13c	7
SPBC23G7.14	12
SPBC23G7.15c	2
SPBC1711.01c	2
SPBC1711.02	2
SPBC1711.03	7
SPBC1711.04	7
SPBC1711.05	7
SPBC1711.06	7
SPBC1711.18	7
SPBC1711.07	7
SPBC1711.08	2
SPBC1711.09c	7
SPBC1711.10c	7
SPBC1711.11	2
SPBC1711.12	7
SPBC1711.13	2
SPBC1711.14	2
SPBC1711.15c	8
SPBC1711.16	7
SPBC1711.17	2
SPBC17G9.02c	7
SPBC17G9.03c	7
SPBC17G9.04c	2
SPBC17G9.05	2
SPBC17G9.06c	2
SPBC17G9.07	7
SPBC17G9.08c	2
SPBC17G9.09	2
SPBC17G9.10	7
SPBC17G9.11c	2
SPBC17G9.12c	10
SPBC17G9.13c	7
SPBC1815.01	7
SPBC14C8.01c	2
SPBC14C8.02	7
SPBC14C8.03	7
SPBC14C8.04	7
SPBC14C8.05c	2
SPBC14C8.06	2
SPBC14C8.07c	2
SPBC14C8.19	10
SPBC14C8.09c	10
SPBC14C8.10	7
SPBC14C8.11c	8
SPBC14C8.12	2
SPBC14C8.13	2
SPBC14C8.14c	2
SPBC14C8.15	7
SPBC14C8.16c	2
SPBC14C8.17c	2
SPBC15C4.01c	2
SPBC15C4.02	7
SPBC15C4.03	7
SPBC15C4.04c	7
SPBC15C4.05	7
SPBC15C4.06c	10
SPBC21H7.02	2
SPBC21H7.03c	7
SPBC21H7.04	7
SPBC21H7.05	2
SPBC21H7.06c	2
SPBC21H7.07c	2
SPBC16H5.14c	10
SPBC16H5.13	10
SPBC16H5.12c	10
SPBC16H5.11c	2
SPBC16H5.10c	2
SPBC16H5.09c	7
SPBC16H5.08c	7
SPBC16H5.07c	2
SPBC16H5.06	2
SPBC16H5.15	2
SPBC16H5.05c	2
SPBC16H5.04	7
SPBC16H5.03c	2
SPBC16H5.02	2
SPBC12D12.01	2
SPBC12D12.02c	2
SPBC12D12.03	2
SPBC12D12.04c	2
SPBC12D12.09	7
SPBC12D12.05c	7
SPBC12D12.06	2
SPBC12D12.07c	2
SPBC12D12.08c	2
SPBC24C6.02	7
SPBC24C6.03	7
SPBC24C6.04	7
SPBC24C6.05	7
SPBC24C6.06	2
SPBC24C6.07	2
SPBC24C6.08c	2
SPBC24C6.09c	10
SPBC24C6.13	7
SPBC24C6.10c	2
SPBC24C6.11	2
SPBC19G7.01c	2
SPBC19G7.02	7
SPBC19G7.03c	7
SPBC19G7.04	7
SPBC19G7.05c	2
SPBC19G7.06	2
SPBC19G7.07c	2
SPBC19G7.08c	2
SPBC19G7.09	2
SPBC19G7.10c	2
SPBC19G7.18c	12
SPBC19G7.13	2
SPBC19G7.14c	7
SPBC19G7.15	2
SPBC19G7.19	7
SPBC19G7.16	2
SPBC19G7.17	7
SPBC36B7.02	7
SPBC36B7.03	2
SPBC36B7.04	2
SPBC36B7.05c	2
SPBC36B7.06c	2
SPBC36B7.07	7
SPBC36B7.08c	2
SPBC36B7.09	2
SPBP18G5.02	2
SPBP18G5.03	2
SPBC1921.01c	7
SPBC1921.02	2
SPBC1921.03c	2
SPBC1921.04c	6
SPBC1921.05	2
SPBC1921.06c	2
SPBC1921.07c	2
SPBC21D10.12	2
SPBC21D10.11c	2
SPBC21D10.10	2
SPBC21D10.09c	2
SPBC21D10.08c	10
SPBC21D10.07	7
SPBC21D10.06c	2
SPBC21D10.05c	2
SPBC12C2.13c	2
SPBC12C2.12c	2
SPBC12C2.11	7
SPBC12C2.10c	2
SPBC12C2.09c	7
SPBC12C2.08	2
SPBC12C2.07c	7
SPBC12C2.06	7
SPBC12C2.05c	2
SPBC12C2.04	10
SPBC12C2.14c	6
SPBC12C2.03c	7
SPBC12C2.02c	2
SPBC12C2.01c	12
SPBC17F3.02	2
SPBC17F3.01c	2
SPBC557.02c	10
SPBC557.03c	2
SPBC557.04	2
SPBC557.05	7
SPBC365.20c	7
SPBC365.01	7
SPBC365.02c	7
SPBC365.03c	7
SPBC365.04c	7
SPBC365.05c	2
SPBC365.06	2
SPBC365.07c	10
SPBC365.08c	7
SPBC365.09c	7
SPBC365.10	2
SPBC365.11	7
SPBC365.12c	10
SPBC365.13c	2
SPBC365.14c	2
SPBC365.15	2
SPBC365.16	10
SPBC29A10.01	2
SPBC29A10.02	2
SPBC29A10.03c	2
SPBC29A10.04	2
SPBC29A10.05	2
SPBC29A10.06c	2
SPBC29A10.07	2
SPBC29A10.08	2
SPBC29A10.09c	2
SPBC29A10.10c	7
SPBC29A10.11c	2
SPBC29A10.12	2
SPBC29A10.13	7
SPBC29A10.14	2
SPBC29A10.15	2
SPBC29A10.17	2
SPBC29A10.16c	7
SPBC2G5.01	7
SPBC2G5.02c	2
SPBC2G5.03	2
SPBC2G5.04c	7
SPBC2G5.05	2
SPBC2G5.06c	2
SPBC2G5.07c	2
SPBC25B2.01	2
SPBC25B2.02c	2
SPBC25B2.03	10
SPBC25B2.04c	7
SPBC25B2.05	2
SPBC25B2.06c	2
SPBC25B2.07c	2
SPBC25B2.08	8
SPBC25B2.09c	7
SPBC25B2.10	10
SPBC25B2.11	2
SPBC1826.01c	7
SPBC6B1.02	2
SPBC6B1.03c	7
SPBC6B1.04	2
SPBC6B1.05c	2
SPBC6B1.06c	2
SPBC6B1.07	2
SPBC6B1.08c	2
SPBC6B1.12c	2
SPBC6B1.09c	2
SPBC6B1.10	2
SPBC3E7.01	2
SPBC3E7.02c	2
SPBC3E7.17	6
SPBC3E7.04c	7
SPBC3E7.05c	7
SPBC3E7.06c	2
SPBC3E7.07c	10
SPBC3E7.08c	2
SPBC3E7.09	7
SPBC3E7.10	7
SPBC3E7.11c	7
SPBC3E7.12c	7
SPBC3E7.13c	2
SPBC3E7.14	2
SPBC3E7.15c	2
SPBC3E7.16c	2
SPBC4F6.04	7
SPBC4F6.05c	7
SPBC4F6.06	2
SPBC4F6.07c	7
SPBC4F6.08c	7
SPBC4F6.09	2
SPBC4F6.10	2
SPBC4F6.11c	7
SPBC4F6.12	2
SPBC4F6.13c	7
SPBC4F6.14	7
SPBC4F6.15c	2
SPBC4F6.16c	2
SPBC4F6.17c	7
SPBC4F6.18c	2
SPBC18A7.01	10
SPBC18A7.02c	7
SPBC336.16	6
SPBC336.01	2
SPBC336.02	7
SPBC336.03	2
SPBC336.04	2
SPBC336.05c	7
SPBC336.06c	7
SPBC336.07	2
SPBC336.08	2
SPBC336.09c	2
SPBC336.10c	7
SPBC336.11	7
SPBC336.12c	2
SPBC336.13c	7
SPBC336.14c	7
SPBC336.15	2
SPBC685.02	7
SPBC685.03	12
SPBC685.04c	7
SPBC685.05	7
SPBC685.06	2
SPBC685.07c	2
SPBC685.08	12
SPBC685.09	2
SPBC32F12.01c	2
SPBC32F12.02	2
SPBC32F12.16	7
SPBC32F12.03c	2
SPBC32F12.04	2
SPBC32F12.05c	2
SPBC32F12.06	2
SPBC32F12.07c	7
SPBC32F12.08c	2
SPBC32F12.09	2
SPBC32F12.10	7
SPBC32F12.11	2
SPBC32F12.15	7
SPBC32F12.12c	7
SPBC19C7.01	7
SPBC19C7.02	2
SPBC19C7.03	2
SPBC19C7.04c	10
SPBC19C7.05	7
SPBC19C7.06	7
SPBC19C7.07c	7
SPBC19C7.08c	7
SPBC19C7.09c	2
SPBC19C7.10	2
SPBC19C7.11	7
SPBC19C7.12c	2
SPBP19A11.01	7
SPBP19A11.02c	12
SPBP19A11.03c	2
SPBP19A11.04c	2
SPAP19A11.05c	7
SPBP19A11.06	2
SPBP19A11.07c	10
SPBP4H10.03	2
SPBP4H10.04	2
SPBP4H10.05c	2
SPBP4H10.06c	2
SPBP4H10.07	10
SPBP4H10.08	7
SPBP4H10.09	2
SPBP4H10.10	10
SPBP4H10.11c	2
SPBP4H10.12	7
SPBP4H10.13	7
SPBP4H10.14c	12
SPBP4H10.15	2
SPBP4H10.16c	7
SPBP4H10.17c	7
SPBP4H10.18c	12
SPBP4H10.19c	7
SPBP4H10.20	2
SPBP4H10.21c	2
SPBC1703.01c	2
SPBC1703.02	2
SPBC1703.03c	7
SPBC1703.04	7
SPBC1703.05	7
SPBC1703.06	2
SPBC1703.07	7
SPBC1703.08c	7
SPBC1703.09	12
SPBC1703.10	2
SPBC1703.11	7
SPBC1703.12	2
SPBC1703.13c	7
SPBC1703.14c	2
SPBC1703.15c	2
SPBC2A9.02	7
SPBC2A9.03	10
SPBC2A9.04c	2
SPBC2A9.05c	7
SPBC2A9.06c	2
SPBC2A9.07c	2
SPBC2A9.13	6
SPBC2A9.14	12
SPBC2A9.08c	7
SPBC2A9.09	7
SPBC2A9.10	2
SPBC2A9.11c	10
SPBC2A9.12	2
SPBC2D10.03c	10
SPBC2D10.04	7
SPBC2D10.05	2
SPBC2D10.06	2
SPBC2D10.07c	7
SPBC2D10.08c	7
SPBC2D10.09	7
SPBC2D10.10c	2
SPBC2D10.11c	2
SPBC2D10.12	2
SPBC2D10.13	2
SPBC2D10.14c	2
SPBC2D10.15c	7
SPBC2D10.16	2
SPBC2D10.17	2
SPBC2D10.18	2
SPBC2D10.19c	7
SPBC2D10.20	7
SPBC15D4.01c	2
SPBC15D4.02	2
SPBC15D4.03	2
SPBC15D4.04	2
SPBC15D4.05	7
SPBC15D4.06	2
SPBC15D4.07c	2
SPBC15D4.08c	12
SPBC15D4.09c	2
SPBC15D4.10c	2
SPBC15D4.11c	7
SPBC15D4.12c	12
SPBC15D4.13c	7
SPBC15D4.14	2
SPBC15D4.15	2
SPBC13E7.01	2
SPBC13E7.02	2
SPBC13E7.03c	7
SPBC13E7.04	7
SPBC13E7.05	7
SPBC13E7.06	2
SPBC13E7.07	12
SPBC13E7.08c	2
SPBC13E7.09	2
SPBC13E7.10c	2
SPBC13E7.11	7
SPBC30D10.18c	2
SPBC30D10.17c	2
SPBC30D10.16	2
SPBC30D10.15	7
SPBC30D10.14	10
SPBC30D10.13c	2
SPBC30D10.12c	7
SPBC30D10.11	2
SPBC30D10.10c	2
SPBC30D10.09c	2
SPBC30D10.08	7
SPBC30D10.07c	7
SPBC30D10.06	2
SPBC30D10.21	7
SPBC30D10.05c	7
SPBC30D10.04	2
SPBC30D10.03c	7
SPBC30D10.02	7
SPBC1778.01c	7
SPBC1778.02	2
SPBC1778.03c	7
SPBC1778.04	2
SPBC1778.05c	2
SPBC1778.06c	2
SPBC1778.07	10
SPBC1778.08c	2
SPBC1778.09	7
SPBC1778.10c	2
SPBC4C3.10c	2
SPBC4C3.09	2
SPBC4C3.08	2
SPBC4C3.07	2
SPBC4C3.06	7
SPBC4C3.05c	2
SPBC4C3.12	2
SPBC4C3.04c	7
SPBC4C3.03	7
SPBC405.01	2
SPBC405.02c	12
SPBC405.03c	7
SPBC405.04c	2
SPBC405.05	2
SPBC405.06	7
SPBC405.07	2
SPBC609.01	7
SPBC609.02	2
SPBC609.03	2
SPBC609.04	2
SPBC609.05	2
SPBC776.01	2
SPBC776.02c	2
SPBC776.03	7
SPBC776.04	2
SPBC776.05	7
SPBC776.06c	7
SPBC776.07	7
SPBC776.08c	7
SPBC776.09	2
SPBC776.10c	7
SPBC776.11	2
SPBC776.12c	2
SPBC776.13	2
SPBC776.14	2
SPBC776.15c	7
SPBC776.16	2
SPBC776.17	7
SPBC776.18c	2
SPBC21.01	2
SPBC21.02	7
SPBC21.03c	10
SPBC21.04	2
SPBC21.05c	2
SPBC21.06c	2
SPBC21.07c	7
SPBC19F8.01c	2
SPBC19F8.02	7
SPBC19F8.03c	7
SPBC19F8.04c	10
SPBC19F8.05	7
SPBC19F8.06c	7
SPBC19F8.07	2
SPBC19F8.08	7
SPBC25H2.16c	2
SPBC25H2.15	7
SPBC25H2.14	10
SPBC25H2.18	7
SPBC25H2.13c	2
SPBC25H2.12c	2
SPBC25H2.11c	2
SPBC25H2.10c	7
SPBC25H2.09	7
SPBC25H2.08c	7
SPBC25H2.07	2
SPBC25H2.06c	7
SPBC25H2.05	2
SPBC25H2.04c	7
SPBC25H2.03	7
SPBC25H2.02	7
SPBC20F10.01	2
SPBC20F10.02c	7
SPBC20F10.03	10
SPBC20F10.04c	2
SPBC20F10.05	2
SPBC20F10.06	2
SPBC20F10.07	2
SPBC20F10.08c	7
SPBC20F10.09	2
SPBC20F10.10	7
SPBC17D11.01	2
SPBC17D11.02c	2
SPBC17D11.03c	7
SPBC17D11.04c	7
SPBC17D11.05	2
SPBC17D11.06	2
SPBC17D11.07c	2
SPBC17D11.08	10
SPBC17D1.01	10
SPBC17D1.02	7
SPBC17D1.03c	2
SPBC17D1.04	2
SPBC17D1.05	12
SPBC17D1.06	7
SPBC17D1.07c	2
SPBC11C11.01	7
SPBC17D1.17	12
SPBC11C11.02	2
SPBC11C11.03	2
SPBC11C11.04c	2
SPBC11C11.05	7
SPBC11C11.06c	12
SPBC11C11.07	2
SPBC11C11.08	2
SPBC11C11.09c	2
SPBC11C11.10	7
SPBC11C11.11c	7
SPBC3B8.11	7
SPBC3B8.10c	2
SPBC3B8.09	7
SPBC3B8.08	10
SPBC3B8.07c	2
SPBC3B8.06	10
SPBC3B8.05	7
SPBC3B8.04c	2
SPBC3B8.10	7
SPBC3B8.03	2
SPBC3B8.02	2
SPBC3B8.01c	2
SPBC13A2.01c	2
SPBC13A2.02	2
SPBC13A2.03	2
SPBC13A2.04c	2
SPBC4B4.01c	7
SPBC4B4.02c	7
SPBC4B4.03	2
SPBC4B4.04	7
SPBC4B4.05	2
SPBC4B4.06	2
SPBC4B4.07c	2
SPBC4B4.08	2
SPBC4B4.09	2
SPBC4B4.10c	2
SPBC4B4.11	7
SPBC4B4.12c	12
SPBC2G2.01c	2
SPBC2G2.02	2
SPBC2G2.03c	7
SPBC2G2.04c	7
SPBC2G2.05	7
SPBC2G2.06c	7
SPBC2G2.07c	2
SPBC2G2.08	2
SPBC2G2.09c	2
SPBC2G2.10c	12
SPBC2G2.11	7
SPBC2G2.12	7
SPBC2G2.13c	7
SPBC2G2.14	2
SPBC2G2.15c	7
SPBC2G2.16	7
SPBC2G2.17c	7
SPBC1718.01	2
SPBC1718.02	2
SPBC1718.03	2
SPBC1718.04	7
SPBC1718.05	7
SPBC1718.06	2
SPBC1718.07c	2
SPBPB7E8.01	12
