Systematic ID	Primary name	Date added	Comment	Reference
SPNCRNA.4211		2022-01-12		PMID:29914874
SPNCRNA.4210		2022-01-12		PMID:29914874
SPNCRNA.4209		2022-01-12		PMID:29914874
SPNCRNA.4208		2022-01-12		PMID:29914874
SPNCRNA.4207		2022-01-12		PMID:29914874
SPNCRNA.4206		2022-01-12		PMID:29914874
SPNCRNA.4205		2022-01-12		PMID:29914874
SPNCRNA.4204		2022-01-12		PMID:29914874
SPNCRNA.4203		2022-01-12		PMID:29914874
SPNCRNA.4202		2022-01-12		PMID:29914874
SPNCRNA.4201		2022-01-12		PMID:29914874
SPNCRNA.4200		2022-01-12		PMID:29914874
SPNCRNA.4199		2022-01-12		PMID:29914874
SPNCRNA.4198		2022-01-12		PMID:29914874
SPNCRNA.4197		2022-01-12		PMID:29914874
SPNCRNA.4196		2022-01-12		PMID:29914874
SPNCRNA.4195		2022-01-12		PMID:29914874
SPNCRNA.4194		2022-01-12		PMID:29914874
SPNCRNA.4193		2022-01-12		PMID:29914874
SPNCRNA.4192		2022-01-12		PMID:29914874
SPNCRNA.4191		2022-01-12		PMID:29914874
SPNCRNA.4190		2022-01-12		PMID:29914874
SPNCRNA.4189		2022-01-12		PMID:29914874
SPNCRNA.4188		2022-01-12		PMID:29914874
SPNCRNA.4187		2022-01-12		PMID:29914874
SPNCRNA.4186		2022-01-12		PMID:29914874
SPNCRNA.4185		2022-01-12		PMID:29914874
SPNCRNA.4184		2022-01-12		PMID:29914874
SPNCRNA.4183		2022-01-12		PMID:29914874
SPNCRNA.4182		2022-01-12		PMID:29914874
SPNCRNA.4181		2022-01-12		PMID:29914874
SPNCRNA.4180		2022-01-12		PMID:29914874
SPNCRNA.4179		2022-01-12		PMID:29914874
SPNCRNA.4178		2022-01-12		PMID:29914874
SPNCRNA.4177		2022-01-12		PMID:29914874
SPNCRNA.4176		2022-01-12		PMID:29914874
SPNCRNA.4175		2022-01-12		PMID:29914874
SPNCRNA.4174		2022-01-12		PMID:29914874
SPNCRNA.4173		2022-01-12		PMID:29914874
SPNCRNA.4172		2022-01-12		PMID:29914874
SPNCRNA.4171		2022-01-12		PMID:29914874
SPNCRNA.4170		2022-01-12		PMID:29914874
SPNCRNA.4169		2022-01-12		PMID:29914874
SPNCRNA.4168		2022-01-12		PMID:29914874
SPNCRNA.4167		2022-01-12		PMID:29914874
SPNCRNA.4166		2022-01-12		PMID:29914874
SPNCRNA.4165		2022-01-12		PMID:29914874
SPNCRNA.4164		2022-01-12		PMID:29914874
SPNCRNA.4163		2022-01-12		PMID:29914874
SPNCRNA.4162		2022-01-12		PMID:29914874
SPNCRNA.4161		2022-01-12		PMID:29914874
SPNCRNA.4160		2022-01-12		PMID:29914874
SPNCRNA.4159		2022-01-12		PMID:29914874
SPNCRNA.4158		2022-01-12		PMID:29914874
SPNCRNA.4157		2022-01-12		PMID:29914874
SPNCRNA.4156		2022-01-12		PMID:29914874
SPNCRNA.4155		2022-01-12		PMID:29914874
SPNCRNA.4154		2022-01-12		PMID:29914874
SPNCRNA.4153		2022-01-12		PMID:29914874
SPNCRNA.4152		2022-01-12		PMID:29914874
SPNCRNA.4151		2022-01-12		PMID:29914874
SPNCRNA.4150		2022-01-12		PMID:29914874
SPNCRNA.4149		2022-01-12		PMID:29914874
SPNCRNA.4148		2022-01-12		PMID:29914874
SPNCRNA.4147		2022-01-12		PMID:29914874
SPNCRNA.4146		2022-01-12		PMID:29914874
SPNCRNA.4145		2022-01-12		PMID:29914874
SPNCRNA.4144		2022-01-12		PMID:29914874
SPNCRNA.4143		2022-01-12		PMID:29914874
SPNCRNA.4142		2022-01-12		PMID:29914874
SPNCRNA.4141		2022-01-12		PMID:29914874
SPNCRNA.4140		2022-01-12		PMID:29914874
SPNCRNA.4139		2022-01-12		PMID:29914874
SPNCRNA.4138		2022-01-12		PMID:29914874
SPNCRNA.4137		2022-01-12		PMID:29914874
SPNCRNA.4136		2022-01-12		PMID:29914874
SPNCRNA.4135		2022-01-12		PMID:29914874
SPNCRNA.4134		2022-01-12		PMID:29914874
SPNCRNA.4133		2022-01-12		PMID:29914874
SPNCRNA.4132		2022-01-12		PMID:29914874
SPNCRNA.4131		2022-01-12		PMID:29914874
SPNCRNA.4130		2022-01-12		PMID:29914874
SPNCRNA.4129		2022-01-12		PMID:29914874
SPNCRNA.4128		2022-01-12		PMID:29914874
SPNCRNA.4127		2022-01-12		PMID:29914874
SPNCRNA.4126		2022-01-12		PMID:29914874
SPNCRNA.4125		2022-01-12		PMID:29914874
SPNCRNA.4124		2022-01-12		PMID:29914874
SPNCRNA.4123		2022-01-12		PMID:29914874
SPNCRNA.4122		2022-01-12		PMID:29914874
SPNCRNA.4121		2022-01-12		PMID:29914874
SPNCRNA.4120		2022-01-12		PMID:29914874
SPNCRNA.4119		2022-01-12		PMID:29914874
SPNCRNA.4118		2022-01-12		PMID:29914874
SPNCRNA.4117		2022-01-12		PMID:29914874
SPNCRNA.4116		2022-01-12		PMID:29914874
SPNCRNA.4115		2022-01-12		PMID:29914874
SPNCRNA.4114		2022-01-12		PMID:29914874
SPNCRNA.4113		2022-01-12		PMID:29914874
SPNCRNA.4112		2022-01-12		PMID:29914874
SPNCRNA.4111		2022-01-12		PMID:29914874
SPNCRNA.4110		2022-01-12		PMID:29914874
SPNCRNA.4109		2022-01-12		PMID:29914874
SPNCRNA.4108		2022-01-12		PMID:29914874
SPNCRNA.4107		2022-01-12		PMID:29914874
SPNCRNA.4106		2022-01-12		PMID:29914874
SPNCRNA.4105		2022-01-12		PMID:29914874
SPNCRNA.4104		2022-01-12		PMID:29914874
SPNCRNA.4103		2022-01-12		PMID:29914874
SPNCRNA.4102		2022-01-12		PMID:29914874
SPNCRNA.4101		2022-01-12		PMID:29914874
SPNCRNA.4100		2022-01-12		PMID:29914874
SPNCRNA.4099		2022-01-12		PMID:29914874
SPNCRNA.4098		2022-01-12		PMID:29914874
SPNCRNA.4097		2022-01-12		PMID:29914874
SPNCRNA.4096		2022-01-12		PMID:29914874
SPNCRNA.4095		2022-01-12		PMID:29914874
SPNCRNA.4094		2022-01-12		PMID:29914874
SPNCRNA.4093		2022-01-12		PMID:29914874
SPNCRNA.4092		2022-01-12		PMID:29914874
SPNCRNA.4091		2022-01-12		PMID:29914874
SPNCRNA.4090		2022-01-12		PMID:29914874
SPNCRNA.4089		2022-01-12		PMID:29914874
SPNCRNA.4088		2022-01-12		PMID:29914874
SPNCRNA.4087		2022-01-12		PMID:29914874
SPNCRNA.4086		2022-01-12		PMID:29914874
SPNCRNA.4085		2022-01-12		PMID:29914874
SPNCRNA.4084		2022-01-12		PMID:29914874
SPNCRNA.4083		2022-01-12		PMID:29914874
SPNCRNA.4082		2022-01-12		PMID:29914874
SPNCRNA.4081		2022-01-12		PMID:29914874
SPNCRNA.4080		2022-01-12		PMID:29914874
SPNCRNA.4079		2022-01-12		PMID:29914874
SPNCRNA.4078		2022-01-12		PMID:29914874
SPNCRNA.4077		2022-01-12		PMID:29914874
SPNCRNA.4076		2022-01-12		PMID:29914874
SPNCRNA.4075		2022-01-12		PMID:29914874
SPNCRNA.4074		2022-01-12		PMID:29914874
SPNCRNA.4073		2022-01-12		PMID:29914874
SPNCRNA.4072		2022-01-12		PMID:29914874
SPNCRNA.4071		2022-01-12		PMID:29914874
SPNCRNA.4070		2022-01-12		PMID:29914874
SPNCRNA.4069		2022-01-12		PMID:29914874
SPNCRNA.4068		2022-01-12		PMID:29914874
SPNCRNA.4067		2022-01-12		PMID:29914874
SPNCRNA.4066		2022-01-12		PMID:29914874
SPNCRNA.4065		2022-01-12		PMID:29914874
SPNCRNA.4064		2022-01-12		PMID:29914874
SPNCRNA.4063		2022-01-12		PMID:29914874
SPNCRNA.4062		2022-01-12		PMID:29914874
SPNCRNA.4061		2022-01-12		PMID:29914874
SPNCRNA.4060		2022-01-12		PMID:29914874
SPNCRNA.4059		2022-01-12		PMID:29914874
SPNCRNA.4058		2022-01-12		PMID:29914874
SPNCRNA.4057		2022-01-12		PMID:29914874
SPNCRNA.4056		2022-01-12		PMID:29914874
SPNCRNA.4055		2022-01-12		PMID:29914874
SPNCRNA.4054		2022-01-12		PMID:29914874
SPNCRNA.4053		2022-01-12		PMID:29914874
SPNCRNA.4052		2022-01-12		PMID:29914874
SPNCRNA.4051		2022-01-12		PMID:29914874
SPNCRNA.4050		2022-01-12		PMID:29914874
SPNCRNA.4049		2022-01-12		PMID:29914874
SPNCRNA.4048		2022-01-12		PMID:29914874
SPNCRNA.4047		2022-01-12		PMID:29914874
SPNCRNA.4046		2022-01-12		PMID:29914874
SPNCRNA.4045		2022-01-12		PMID:29914874
SPNCRNA.4044		2022-01-12		PMID:29914874
SPNCRNA.4043		2022-01-12		PMID:29914874
SPNCRNA.4042		2022-01-12		PMID:29914874
SPNCRNA.4041		2022-01-12		PMID:29914874
SPNCRNA.4040		2022-01-12		PMID:29914874
SPNCRNA.4039		2022-01-12		PMID:29914874
SPNCRNA.4038		2022-01-12		PMID:29914874
SPNCRNA.4037		2022-01-12		PMID:29914874
SPNCRNA.4036		2022-01-12		PMID:29914874
SPNCRNA.4035		2022-01-12		PMID:29914874
SPNCRNA.4034		2022-01-12		PMID:29914874
SPNCRNA.4033		2022-01-12		PMID:29914874
SPNCRNA.4032		2022-01-12		PMID:29914874
SPNCRNA.4031		2022-01-12		PMID:29914874
SPNCRNA.4030		2022-01-12		PMID:29914874
SPNCRNA.4029		2022-01-12		PMID:29914874
SPNCRNA.4028		2022-01-12		PMID:29914874
SPNCRNA.4027		2022-01-12		PMID:29914874
SPNCRNA.4026		2022-01-12		PMID:29914874
SPNCRNA.4025		2022-01-12		PMID:29914874
SPNCRNA.4024		2022-01-12		PMID:29914874
SPNCRNA.4023		2022-01-12		PMID:29914874
SPNCRNA.4022		2022-01-12		PMID:29914874
SPNCRNA.4021		2022-01-12		PMID:29914874
SPNCRNA.4020		2022-01-12		PMID:29914874
SPNCRNA.4019		2022-01-12		PMID:29914874
SPNCRNA.4018		2022-01-12		PMID:29914874
SPNCRNA.4017		2022-01-12		PMID:29914874
SPNCRNA.4016		2022-01-12		PMID:29914874
SPNCRNA.4015		2022-01-12		PMID:29914874
SPNCRNA.4014		2022-01-12		PMID:29914874
SPNCRNA.4013		2022-01-12		PMID:29914874
SPNCRNA.4012		2022-01-12		PMID:29914874
SPNCRNA.4011		2022-01-12		PMID:29914874
SPNCRNA.4010		2022-01-12		PMID:29914874
SPNCRNA.4009		2022-01-12		PMID:29914874
SPNCRNA.4008		2022-01-12		PMID:29914874
SPNCRNA.4007		2022-01-12		PMID:29914874
SPNCRNA.4006		2022-01-12		PMID:29914874
SPNCRNA.4005		2022-01-12		PMID:29914874
SPNCRNA.4004		2022-01-12		PMID:29914874
SPNCRNA.4003		2022-01-12		PMID:29914874
SPNCRNA.4002		2022-01-12		PMID:29914874
SPNCRNA.4001		2022-01-12		PMID:29914874
SPNCRNA.4000		2022-01-12		PMID:29914874
SPNCRNA.3999		2022-01-12		PMID:29914874
SPNCRNA.3998		2022-01-12		PMID:29914874
SPNCRNA.3997		2022-01-12		PMID:29914874
SPNCRNA.3996		2022-01-12		PMID:29914874
SPNCRNA.3995		2022-01-12		PMID:29914874
SPNCRNA.3994		2022-01-12		PMID:29914874
SPNCRNA.3993		2022-01-12		PMID:29914874
SPNCRNA.3992		2022-01-12		PMID:29914874
SPNCRNA.3991		2022-01-12		PMID:29914874
SPNCRNA.3990		2022-01-12		PMID:29914874
SPNCRNA.3989		2022-01-12		PMID:29914874
SPNCRNA.3988		2022-01-12		PMID:29914874
SPNCRNA.3987		2022-01-12		PMID:29914874
SPNCRNA.3986		2022-01-12		PMID:29914874
SPNCRNA.3985		2022-01-12		PMID:29914874
SPNCRNA.3984		2022-01-12		PMID:29914874
SPNCRNA.3983		2022-01-12		PMID:29914874
SPNCRNA.3982		2022-01-12		PMID:29914874
SPNCRNA.3981		2022-01-12		PMID:29914874
SPNCRNA.3980		2022-01-12		PMID:29914874
SPNCRNA.3979		2022-01-12		PMID:29914874
SPNCRNA.3978		2022-01-12		PMID:29914874
SPNCRNA.3977		2022-01-12		PMID:29914874
SPNCRNA.3976		2022-01-12		PMID:29914874
SPNCRNA.3975		2022-01-12		PMID:29914874
SPNCRNA.3974		2022-01-12		PMID:29914874
SPNCRNA.3973		2022-01-12		PMID:29914874
SPNCRNA.3972		2022-01-12		PMID:29914874
SPNCRNA.3971		2022-01-12		PMID:29914874
SPNCRNA.3970		2022-01-12		PMID:29914874
SPNCRNA.3969		2022-01-12		PMID:29914874
SPNCRNA.3968		2022-01-12		PMID:29914874
SPNCRNA.3967		2022-01-12		PMID:29914874
SPNCRNA.3966		2022-01-12		PMID:29914874
SPNCRNA.3965		2022-01-12		PMID:29914874
SPNCRNA.3964		2022-01-12		PMID:29914874
SPNCRNA.3963		2022-01-12		PMID:29914874
SPNCRNA.3962		2022-01-12		PMID:29914874
SPNCRNA.3961		2022-01-12		PMID:29914874
SPNCRNA.3960		2022-01-12		PMID:29914874
SPNCRNA.3959		2022-01-12		PMID:29914874
SPNCRNA.3958		2022-01-12		PMID:29914874
SPNCRNA.3957		2022-01-12		PMID:29914874
SPNCRNA.3956		2022-01-12		PMID:29914874
SPNCRNA.3955		2022-01-12		PMID:29914874
SPNCRNA.3954		2022-01-12		PMID:29914874
SPNCRNA.3953		2022-01-12		PMID:29914874
SPNCRNA.3952		2022-01-12		PMID:29914874
SPNCRNA.3951		2022-01-12		PMID:29914874
SPNCRNA.3950		2022-01-12		PMID:29914874
SPNCRNA.3949		2022-01-12		PMID:29914874
SPNCRNA.3948		2022-01-12		PMID:29914874
SPNCRNA.3947		2022-01-12		PMID:29914874
SPNCRNA.3946		2022-01-12		PMID:29914874
SPNCRNA.3945		2022-01-12		PMID:29914874
SPNCRNA.3944		2022-01-12		PMID:29914874
SPNCRNA.3943		2022-01-12		PMID:29914874
SPNCRNA.3942		2022-01-12		PMID:29914874
SPNCRNA.3941		2022-01-12		PMID:29914874
SPNCRNA.3940		2022-01-12		PMID:29914874
SPNCRNA.3939		2022-01-12		PMID:29914874
SPNCRNA.3938		2022-01-12		PMID:29914874
SPNCRNA.3937		2022-01-12		PMID:29914874
SPNCRNA.3936		2022-01-12		PMID:29914874
SPNCRNA.3935		2022-01-12		PMID:29914874
SPNCRNA.3934		2022-01-12		PMID:29914874
SPNCRNA.3933		2022-01-12		PMID:29914874
SPNCRNA.3932		2022-01-12		PMID:29914874
SPNCRNA.3931		2022-01-12		PMID:29914874
SPNCRNA.3930		2022-01-12		PMID:29914874
SPNCRNA.3929		2022-01-12		PMID:29914874
SPNCRNA.3928		2022-01-12		PMID:29914874
SPNCRNA.3927		2022-01-12		PMID:29914874
SPNCRNA.3926		2022-01-12		PMID:29914874
SPNCRNA.3925		2022-01-12		PMID:29914874
SPNCRNA.3924		2022-01-12		PMID:29914874
SPNCRNA.3923		2022-01-12		PMID:29914874
SPNCRNA.3922		2022-01-12		PMID:29914874
SPNCRNA.3921		2022-01-12		PMID:29914874
SPNCRNA.3920		2022-01-12		PMID:29914874
SPNCRNA.3919		2022-01-12		PMID:29914874
SPNCRNA.3918		2022-01-12		PMID:29914874
SPNCRNA.3917		2022-01-12		PMID:29914874
SPNCRNA.3916		2022-01-12		PMID:29914874
SPNCRNA.3915		2022-01-12		PMID:29914874
SPNCRNA.3914		2022-01-12		PMID:29914874
SPNCRNA.3913		2022-01-12		PMID:29914874
SPNCRNA.3912		2022-01-12		PMID:29914874
SPNCRNA.3911		2022-01-12		PMID:29914874
SPNCRNA.3910		2022-01-12		PMID:29914874
SPNCRNA.3909		2022-01-12		PMID:29914874
SPNCRNA.3908		2022-01-12		PMID:29914874
SPNCRNA.3907		2022-01-12		PMID:29914874
SPNCRNA.3906		2022-01-12		PMID:29914874
SPNCRNA.3905		2022-01-12		PMID:29914874
SPNCRNA.3904		2022-01-12		PMID:29914874
SPNCRNA.3903		2022-01-12		PMID:29914874
SPNCRNA.3902		2022-01-12		PMID:29914874
SPNCRNA.3901		2022-01-12		PMID:29914874
SPNCRNA.3900		2022-01-12		PMID:29914874
SPNCRNA.3899		2022-01-12		PMID:29914874
SPNCRNA.3898		2022-01-12		PMID:29914874
SPNCRNA.3897		2022-01-12		PMID:29914874
SPNCRNA.3896		2022-01-12		PMID:29914874
SPNCRNA.3895		2022-01-12		PMID:29914874
SPNCRNA.3894		2022-01-12		PMID:29914874
SPNCRNA.3893		2022-01-12		PMID:29914874
SPNCRNA.3892		2022-01-12		PMID:29914874
SPNCRNA.3891		2022-01-12		PMID:29914874
SPNCRNA.3890		2022-01-12		PMID:29914874
SPNCRNA.3889		2022-01-12		PMID:29914874
SPNCRNA.3888		2022-01-12		PMID:29914874
SPNCRNA.3887		2022-01-12		PMID:29914874
SPNCRNA.3886		2022-01-12		PMID:29914874
SPNCRNA.3885		2022-01-12		PMID:29914874
SPNCRNA.3884		2022-01-12		PMID:29914874
SPNCRNA.3883		2022-01-12		PMID:29914874
SPNCRNA.3882		2022-01-12		PMID:29914874
SPNCRNA.3881		2022-01-12		PMID:29914874
SPNCRNA.3880		2022-01-12		PMID:29914874
SPNCRNA.3879		2022-01-12		PMID:29914874
SPNCRNA.3878		2022-01-12		PMID:29914874
SPNCRNA.3877		2022-01-12		PMID:29914874
SPNCRNA.3876		2022-01-12		PMID:29914874
SPNCRNA.3875		2022-01-12		PMID:29914874
SPNCRNA.3874		2022-01-12		PMID:29914874
SPNCRNA.3873		2022-01-12		PMID:29914874
SPNCRNA.3872		2022-01-12		PMID:29914874
SPNCRNA.3871		2022-01-12		PMID:29914874
SPNCRNA.3870		2022-01-12		PMID:29914874
SPNCRNA.3869		2022-01-12		PMID:29914874
SPNCRNA.3868		2022-01-12		PMID:29914874
SPNCRNA.3867		2022-01-12		PMID:29914874
SPNCRNA.3866		2022-01-12		PMID:29914874
SPNCRNA.3865		2022-01-12		PMID:29914874
SPNCRNA.3864		2022-01-12		PMID:29914874
SPNCRNA.3863		2022-01-12		PMID:29914874
SPNCRNA.3862		2022-01-12		PMID:29914874
SPNCRNA.3861		2022-01-12		PMID:29914874
SPNCRNA.3860		2022-01-12		PMID:29914874
SPNCRNA.3859		2022-01-12		PMID:29914874
SPNCRNA.3858		2022-01-12		PMID:29914874
SPNCRNA.3857		2022-01-12		PMID:29914874
SPNCRNA.3856		2022-01-12		PMID:29914874
SPNCRNA.3855		2022-01-12		PMID:29914874
SPNCRNA.3854		2022-01-12		PMID:29914874
SPNCRNA.3853		2022-01-12		PMID:29914874
SPNCRNA.3852		2022-01-12		PMID:29914874
SPNCRNA.3851		2022-01-12		PMID:29914874
SPNCRNA.3850		2022-01-12		PMID:29914874
SPNCRNA.3849		2022-01-12		PMID:29914874
SPNCRNA.3848		2022-01-12		PMID:29914874
SPNCRNA.3847		2022-01-12		PMID:29914874
SPNCRNA.3846		2022-01-12		PMID:29914874
SPNCRNA.3845		2022-01-12		PMID:29914874
SPNCRNA.3844		2022-01-12		PMID:29914874
SPNCRNA.3843		2022-01-12		PMID:29914874
SPNCRNA.3842		2022-01-12		PMID:29914874
SPNCRNA.3841		2022-01-12		PMID:29914874
SPNCRNA.3840		2022-01-12		PMID:29914874
SPNCRNA.3839		2022-01-12		PMID:29914874
SPNCRNA.3838		2022-01-12		PMID:29914874
SPNCRNA.3837		2022-01-12		PMID:29914874
SPNCRNA.3836		2022-01-12		PMID:29914874
SPNCRNA.3835		2022-01-12		PMID:29914874
SPNCRNA.3834		2022-01-12		PMID:29914874
SPNCRNA.3833		2022-01-12		PMID:29914874
SPNCRNA.3832		2022-01-12		PMID:29914874
SPNCRNA.3831		2022-01-12		PMID:29914874
SPNCRNA.3830		2022-01-12		PMID:29914874
SPNCRNA.3829		2022-01-12		PMID:29914874
SPNCRNA.3828		2022-01-12		PMID:29914874
SPNCRNA.3827		2022-01-12		PMID:29914874
SPNCRNA.3826		2022-01-12		PMID:29914874
SPNCRNA.3825		2022-01-12		PMID:29914874
SPNCRNA.3824		2022-01-12		PMID:29914874
SPNCRNA.3823		2022-01-12		PMID:29914874
SPNCRNA.3822		2022-01-12		PMID:29914874
SPNCRNA.3821		2022-01-12		PMID:29914874
SPNCRNA.3820		2022-01-12		PMID:29914874
SPNCRNA.3819		2022-01-12		PMID:29914874
SPNCRNA.3818		2022-01-12		PMID:29914874
SPNCRNA.3817		2022-01-12		PMID:29914874
SPNCRNA.3816		2022-01-12		PMID:29914874
SPNCRNA.3815		2022-01-12		PMID:29914874
SPNCRNA.3814		2022-01-12		PMID:29914874
SPNCRNA.3813		2022-01-12		PMID:29914874
SPNCRNA.3812		2022-01-12		PMID:29914874
SPNCRNA.3811		2022-01-12		PMID:29914874
SPNCRNA.3810		2022-01-12		PMID:29914874
SPNCRNA.3809		2022-01-12		PMID:29914874
SPNCRNA.3808		2022-01-12		PMID:29914874
SPNCRNA.3807		2022-01-12		PMID:29914874
SPNCRNA.3806		2022-01-12		PMID:29914874
SPNCRNA.3805		2022-01-12		PMID:29914874
SPNCRNA.3804		2022-01-12		PMID:29914874
SPNCRNA.3803		2022-01-12		PMID:29914874
SPNCRNA.3802		2022-01-12		PMID:29914874
SPNCRNA.3801		2022-01-12		PMID:29914874
SPNCRNA.3800		2022-01-12		PMID:29914874
SPNCRNA.3799		2022-01-12		PMID:29914874
SPNCRNA.3798		2022-01-12		PMID:29914874
SPNCRNA.3797		2022-01-12		PMID:29914874
SPNCRNA.3796		2022-01-12		PMID:29914874
SPNCRNA.3795		2022-01-12		PMID:29914874
SPNCRNA.3794		2022-01-12		PMID:29914874
SPNCRNA.3793		2022-01-12		PMID:29914874
SPNCRNA.3792		2022-01-12		PMID:29914874
SPNCRNA.3791		2022-01-12		PMID:29914874
SPNCRNA.3790		2022-01-12		PMID:29914874
SPNCRNA.3789		2022-01-12		PMID:29914874
SPNCRNA.3788		2022-01-12		PMID:29914874
SPNCRNA.3787		2022-01-12		PMID:29914874
SPNCRNA.3786		2022-01-12		PMID:29914874
SPNCRNA.3785		2022-01-12		PMID:29914874
SPNCRNA.3784		2022-01-12		PMID:29914874
SPNCRNA.3783		2022-01-12		PMID:29914874
SPNCRNA.3782		2022-01-12		PMID:29914874
SPNCRNA.3781		2022-01-12		PMID:29914874
SPNCRNA.3780		2022-01-12		PMID:29914874
SPNCRNA.3779		2022-01-12		PMID:29914874
SPNCRNA.3778		2022-01-12		PMID:29914874
SPNCRNA.3777		2022-01-12		PMID:29914874
SPNCRNA.3776		2022-01-12		PMID:29914874
SPNCRNA.3775		2022-01-12		PMID:29914874
SPNCRNA.3774		2022-01-12		PMID:29914874
SPNCRNA.3773		2022-01-12		PMID:29914874
SPNCRNA.3772		2022-01-12		PMID:29914874
SPNCRNA.3771		2022-01-12		PMID:29914874
SPNCRNA.3770		2022-01-12		PMID:29914874
SPNCRNA.3769		2022-01-12		PMID:29914874
SPNCRNA.3768		2022-01-12		PMID:29914874
SPNCRNA.3767		2022-01-12		PMID:29914874
SPNCRNA.3766		2022-01-12		PMID:29914874
SPNCRNA.3765		2022-01-12		PMID:29914874
SPNCRNA.3764		2022-01-12		PMID:29914874
SPNCRNA.3763		2022-01-12		PMID:29914874
SPNCRNA.3762		2022-01-12		PMID:29914874
SPNCRNA.3761		2022-01-12		PMID:29914874
SPNCRNA.3760		2022-01-12		PMID:29914874
SPNCRNA.3759		2022-01-12		PMID:29914874
SPNCRNA.3758		2022-01-12		PMID:29914874
SPNCRNA.3757		2022-01-12		PMID:29914874
SPNCRNA.3756		2022-01-12		PMID:29914874
SPNCRNA.3755		2022-01-12		PMID:29914874
SPNCRNA.3754		2022-01-12		PMID:29914874
SPNCRNA.3753		2022-01-12		PMID:29914874
SPNCRNA.3752		2022-01-12		PMID:29914874
SPNCRNA.3751		2022-01-12		PMID:29914874
SPNCRNA.3750		2022-01-12		PMID:29914874
SPNCRNA.3749		2022-01-12		PMID:29914874
SPNCRNA.3748		2022-01-12		PMID:29914874
SPNCRNA.3747		2022-01-12		PMID:29914874
SPNCRNA.3746		2022-01-12		PMID:29914874
SPNCRNA.3745		2022-01-12		PMID:29914874
SPNCRNA.3744		2022-01-12		PMID:29914874
SPNCRNA.3743		2022-01-12		PMID:29914874
SPNCRNA.3742		2022-01-12		PMID:29914874
SPNCRNA.3741		2022-01-12		PMID:29914874
SPNCRNA.3740		2022-01-12		PMID:29914874
SPNCRNA.3739		2022-01-12		PMID:29914874
SPNCRNA.3738		2022-01-12		PMID:29914874
SPNCRNA.3737		2022-01-12		PMID:29914874
SPNCRNA.3736		2022-01-12		PMID:29914874
SPNCRNA.3735		2022-01-12		PMID:29914874
SPNCRNA.3734		2022-01-12		PMID:29914874
SPNCRNA.3733		2022-01-12		PMID:29914874
SPNCRNA.3732		2022-01-12		PMID:29914874
SPNCRNA.3731		2022-01-12		PMID:29914874
SPNCRNA.3730		2022-01-12		PMID:29914874
SPNCRNA.3729		2022-01-12		PMID:29914874
SPNCRNA.3728		2022-01-12		PMID:29914874
SPNCRNA.3727		2022-01-12		PMID:29914874
SPNCRNA.3726		2022-01-12		PMID:29914874
SPNCRNA.3725		2022-01-12		PMID:29914874
SPNCRNA.3724		2022-01-12		PMID:29914874
SPNCRNA.3723		2022-01-12		PMID:29914874
SPNCRNA.3722		2022-01-12		PMID:29914874
SPNCRNA.3721		2022-01-12		PMID:29914874
SPNCRNA.3720		2022-01-12		PMID:29914874
SPNCRNA.3719		2022-01-12		PMID:29914874
SPNCRNA.3718		2022-01-12		PMID:29914874
SPNCRNA.3717		2022-01-12		PMID:29914874
SPNCRNA.3716		2022-01-12		PMID:29914874
SPNCRNA.3715		2022-01-12		PMID:29914874
SPNCRNA.3714		2022-01-12		PMID:29914874
SPNCRNA.3713		2022-01-12		PMID:29914874
SPNCRNA.3712		2022-01-12		PMID:29914874
SPNCRNA.3711		2022-01-12		PMID:29914874
SPNCRNA.3710		2022-01-12		PMID:29914874
SPNCRNA.3709		2022-01-12		PMID:29914874
SPNCRNA.3708		2022-01-12		PMID:29914874
SPNCRNA.3707		2022-01-12		PMID:29914874
SPNCRNA.3706		2022-01-12		PMID:29914874
SPNCRNA.3705		2022-01-12		PMID:29914874
SPNCRNA.3704		2022-01-12		PMID:29914874
SPNCRNA.3703		2022-01-12		PMID:29914874
SPNCRNA.3702		2022-01-12		PMID:29914874
SPNCRNA.3701		2022-01-12		PMID:29914874
SPNCRNA.3700		2022-01-12		PMID:29914874
SPNCRNA.3699		2022-01-12		PMID:29914874
SPNCRNA.3698		2022-01-12		PMID:29914874
SPNCRNA.3697		2022-01-12		PMID:29914874
SPNCRNA.3696		2022-01-12		PMID:29914874
SPNCRNA.3695		2022-01-12		PMID:29914874
SPNCRNA.3694		2022-01-12		PMID:29914874
SPNCRNA.3693		2022-01-12		PMID:29914874
SPNCRNA.3692		2022-01-12		PMID:29914874
SPNCRNA.3691		2022-01-12		PMID:29914874
SPNCRNA.3690		2022-01-12		PMID:29914874
SPNCRNA.3689		2022-01-12		PMID:29914874
SPNCRNA.3688		2022-01-12		PMID:29914874
SPNCRNA.3687		2022-01-12		PMID:29914874
SPNCRNA.3686		2022-01-12		PMID:29914874
SPNCRNA.3685		2022-01-12		PMID:29914874
SPNCRNA.3684		2022-01-12		PMID:29914874
SPNCRNA.3683		2022-01-12		PMID:29914874
SPNCRNA.3682		2022-01-12		PMID:29914874
SPNCRNA.3681		2022-01-12		PMID:29914874
SPNCRNA.3680		2022-01-12		PMID:29914874
SPNCRNA.3679		2022-01-12		PMID:29914874
SPNCRNA.3678		2022-01-12		PMID:29914874
SPNCRNA.3677		2022-01-12		PMID:29914874
SPNCRNA.3676		2022-01-12		PMID:29914874
SPNCRNA.3675		2022-01-12		PMID:29914874
